"title","dayOut","dayIn","timeOut","meanTimeOut","devFromMean"
2,1231818420,1485068256,253249836,114589154.9652,138660681.0348
2,1231818420,1232669220,850800,114589154.9652,-113738354.9652
2,1231818420,1233040500,1222080,114589154.9652,-113367074.9652
2,1231818420,1233085320,1266900,114589154.9652,-113322254.9652
2,1231902360,1485068256,253165896,114589154.9652,138576741.0348
2,1231902360,1232156400,254040,114589154.9652,-114335114.9652
2,1231902360,1232408820,506460,114589154.9652,-114082694.9652
2,1231902360,1232485980,583620,114589154.9652,-114005534.9652
2,1231902420,1231902840,420,114589154.9652,-114588734.9652
2,1231965180,1485068256,253103076,114589154.9652,138513921.0348
2,1231965240,1485068256,253103016,114589154.9652,138513861.0348
2,1231965240,1234901280,2936040,114589154.9652,-111653114.9652
2,1231965240,1234989480,3024240,114589154.9652,-111564914.9652
2,1231972800,1485068256,253095456,114589154.9652,138506301.0348
2,1231972800,1233293880,1321080,114589154.9652,-113268074.9652
2,1231972800,1233426540,1453740,114589154.9652,-113135414.9652
2,1231976520,1485068256,253091736,114589154.9652,138502581.0348
2,1231976520,1232841600,865080,114589154.9652,-113724074.9652
2,1231976520,1233638160,1661640,114589154.9652,-112927514.9652
2,1231976520,1233776820,1800300,114589154.9652,-112788854.9652
2,1231982640,1485068256,253085616,114589154.9652,138496461.0348
2,1231982640,1233527760,1545120,114589154.9652,-113044034.9652
2,1231990620,1485068256,253077636,114589154.9652,138488481.0348
2,1231990620,1232235360,244740,114589154.9652,-114344414.9652
2,1231990620,1232405340,414720,114589154.9652,-114174434.9652
2,1231990620,1232490840,500220,114589154.9652,-114088934.9652
2,1231990740,1485068256,253077516,114589154.9652,138488361.0348
2,1231990740,1233194100,1203360,114589154.9652,-113385794.9652
2,1232063880,1485068256,253004376,114589154.9652,138415221.0348
2,1232063880,1232752020,688140,114589154.9652,-113901014.9652
2,1232064780,1485068256,253003476,114589154.9652,138414321.0348
2,1232064780,1233018360,953580,114589154.9652,-113635574.9652
2,1232065560,1485068256,253002696,114589154.9652,138413541.0348
2,1232070720,1485068256,252997536,114589154.9652,138408381.0348
2,1232070720,1234319280,2248560,114589154.9652,-112340594.9652
2,1232071740,1485068256,252996516,114589154.9652,138407361.0348
2,1232071740,1234475220,2403480,114589154.9652,-112185674.9652
2,1232223480,1485068256,252844776,114589154.9652,138255621.0348
2,1232223480,1232324940,101460,114589154.9652,-114487694.9652
2,1232223480,1232570940,347460,114589154.9652,-114241694.9652
2,1232309700,1485068256,252758556,114589154.9652,138169401.0348
2,1232309700,1233515040,1205340,114589154.9652,-113383814.9652
2,1232309700,1233615720,1306020,114589154.9652,-113283134.9652
2,1232324160,1485068256,252744096,114589154.9652,138154941.0348
2,1232501040,1485068256,252567216,114589154.9652,137978061.0348
2,1232501040,1241506800,9005760,114589154.9652,-105583394.9652
2,1232501040,1245371220,12870180,114589154.9652,-101718974.9652
2,1232501040,1247350620,14849580,114589154.9652,-99739574.9652
2,1232501040,1247513520,15012480,114589154.9652,-99576674.9652
2,1232503980,1485068256,252564276,114589154.9652,137975121.0348
2,1232503980,1232568840,64860,114589154.9652,-114524294.9652
2,1232564460,1485068256,252503796,114589154.9652,137914641.0348
2,1232564460,1232747340,182880,114589154.9652,-114406274.9652
2,1232564460,1232748060,183600,114589154.9652,-114405554.9652
2,1232567640,1485068256,252500616,114589154.9652,137911461.0348
2,1232567640,1233625140,1057500,114589154.9652,-113531654.9652
2,1232586840,1485068256,252481416,114589154.9652,137892261.0348
2,1232586840,1232830740,243900,114589154.9652,-114345254.9652
2,1232586840,1233168180,581340,114589154.9652,-114007814.9652
2,1232660340,1485068256,252407916,114589154.9652,137818761.0348
2,1232660340,1233448440,788100,114589154.9652,-113801054.9652
2,1232674140,1485068256,252394116,114589154.9652,137804961.0348
2,1232679660,1485068256,252388596,114589154.9652,137799441.0348
2,1232679660,1234422180,1742520,114589154.9652,-112846634.9652
2,1232679660,1234549680,1870020,114589154.9652,-112719134.9652
2,1232739960,1485068256,252328296,114589154.9652,137739141.0348
2,1232739960,1233445800,705840,114589154.9652,-113883314.9652
2,1232750100,1485068256,252318156,114589154.9652,137729001.0348
2,1232750100,1232831760,81660,114589154.9652,-114507494.9652
2,1232750100,1233172980,422880,114589154.9652,-114166274.9652
2,1232825340,1485068256,252242916,114589154.9652,137653761.0348
2,1232825340,1233623100,797760,114589154.9652,-113791394.9652
2,1232830320,1485068256,252237936,114589154.9652,137648781.0348
2,1232830320,1234646040,1815720,114589154.9652,-112773434.9652
2,1232830320,1234923060,2092740,114589154.9652,-112496414.9652
2,1232830320,1234997880,2167560,114589154.9652,-112421594.9652
2,1232838600,1485068256,252229656,114589154.9652,137640501.0348
2,1232838600,1233877740,1039140,114589154.9652,-113550014.9652
2,1232840640,1485068256,252227616,114589154.9652,137638461.0348
2,1232840640,1234220520,1379880,114589154.9652,-113209274.9652
2,1232841360,1485068256,252226896,114589154.9652,137637741.0348
2,1232841360,1234045680,1204320,114589154.9652,-113384834.9652
2,1232843460,1485068256,252224796,114589154.9652,137635641.0348
2,1232843460,1233718920,875460,114589154.9652,-113713694.9652
2,1232914200,1485068256,252154056,114589154.9652,137564901.0348
2,1232914200,1233173880,259680,114589154.9652,-114329474.9652
2,1233008760,1485068256,252059496,114589154.9652,137470341.0348
2,1233012300,1485068256,252055956,114589154.9652,137466801.0348
2,1233022260,1485068256,252045996,114589154.9652,137456841.0348
2,1233022260,1234029660,1007400,114589154.9652,-113581754.9652
2,1233026220,1485068256,252042036,114589154.9652,137452881.0348
2,1233181260,1485068256,251886996,114589154.9652,137297841.0348
2,1233181260,1233448380,267120,114589154.9652,-114322034.9652
2,1233181260,1234217160,1035900,114589154.9652,-113553254.9652
2,1233253680,1485068256,251814576,114589154.9652,137225421.0348
2,1233253680,1233954900,701220,114589154.9652,-113887934.9652
2,1233258120,1485068256,251810136,114589154.9652,137220981.0348
2,1233258120,1233444720,186600,114589154.9652,-114402554.9652
2,1233258120,1233690540,432420,114589154.9652,-114156734.9652
2,1233258120,1233773820,515700,114589154.9652,-114073454.9652
2,1233272220,1485068256,251796036,114589154.9652,137206881.0348
2,1233272220,1235501160,2228940,114589154.9652,-112360214.9652
2,1233283260,1485068256,251784996,114589154.9652,137195841.0348
2,1233361380,1485068256,251706876,114589154.9652,137117721.0348
2,1233361380,1236384840,3023460,114589154.9652,-111565694.9652
2,1233439080,1485068256,251629176,114589154.9652,137040021.0348
2,1233439080,1234046700,607620,114589154.9652,-113981534.9652
2,1233446400,1485068256,251621856,114589154.9652,137032701.0348
2,1233446400,1234643400,1197000,114589154.9652,-113392154.9652
2,1233450720,1485068256,251617536,114589154.9652,137028381.0348
2,1233450720,1233612180,161460,114589154.9652,-114427694.9652
2,1233451380,1485068256,251616876,114589154.9652,137027721.0348
2,1233451380,1234659300,1207920,114589154.9652,-113381234.9652
2,1233451380,1235676540,2225160,114589154.9652,-112363994.9652
2,1233452880,1485068256,251615376,114589154.9652,137026221.0348
2,1233452880,1234050540,597660,114589154.9652,-113991494.9652
2,1233612780,1485068256,251455476,114589154.9652,136866321.0348
2,1233612780,1234223160,610380,114589154.9652,-113978774.9652
2,1233612780,1234410060,797280,114589154.9652,-113791874.9652
2,1233612780,1234551780,939000,114589154.9652,-113650154.9652
2,1233624360,1485068256,251443896,114589154.9652,136854741.0348
2,1233624360,1233716160,91800,114589154.9652,-114497354.9652
2,1233631500,1485068256,251436756,114589154.9652,136847601.0348
2,1233631500,1234134960,503460,114589154.9652,-114085694.9652
2,1233631500,1235771640,2140140,114589154.9652,-112449014.9652
2,1233631500,1235846940,2215440,114589154.9652,-112373714.9652
2,1233700500,1485068256,251367756,114589154.9652,136778601.0348
2,1233700500,1234316100,615600,114589154.9652,-113973554.9652
2,1233707280,1485068256,251360976,114589154.9652,136771821.0348
2,1233707280,1234482780,775500,114589154.9652,-113813654.9652
2,1233717120,1485068256,251351136,114589154.9652,136761981.0348
2,1233717120,1234128360,411240,114589154.9652,-114177914.9652
2,1233718380,1485068256,251349876,114589154.9652,136760721.0348
2,1233718380,1235011260,1292880,114589154.9652,-113296274.9652
2,1233797280,1485068256,251270976,114589154.9652,136681821.0348
2,1233797280,1236291720,2494440,114589154.9652,-112094714.9652
2,1233800280,1485068256,251267976,114589154.9652,136678821.0348
2,1233881280,1485068256,251186976,114589154.9652,136597821.0348
2,1233881280,1233969240,87960,114589154.9652,-114501194.9652
2,1233891600,1485068256,251176656,114589154.9652,136587501.0348
2,1233891600,1238708400,4816800,114589154.9652,-109772354.9652
2,1233891600,1248812700,14921100,114589154.9652,-99668054.9652
2,1233957240,1485068256,251111016,114589154.9652,136521861.0348
2,1233961560,1485068256,251106696,114589154.9652,136517541.0348
2,1233961560,1234397220,435660,114589154.9652,-114153494.9652
2,1234035360,1485068256,251032896,114589154.9652,136443741.0348
2,1234035360,1235252220,1216860,114589154.9652,-113372294.9652
2,1234047240,1485068256,251021016,114589154.9652,136431861.0348
2,1234056300,1485068256,251011956,114589154.9652,136422801.0348
2,1234057260,1485068256,251010996,114589154.9652,136421841.0348
2,1234057260,1234658340,601080,114589154.9652,-113988074.9652
2,1234057560,1485068256,251010696,114589154.9652,136421541.0348
2,1234057560,1234391640,334080,114589154.9652,-114255074.9652
2,1234139820,1485068256,250928436,114589154.9652,136339281.0348
2,1234139820,1235075580,935760,114589154.9652,-113653394.9652
2,1234227120,1485068256,250841136,114589154.9652,136251981.0348
2,1234227120,1234322280,95160,114589154.9652,-114493994.9652
2,1234228860,1485068256,250839396,114589154.9652,136250241.0348
2,1234228860,1234911600,682740,114589154.9652,-113906414.9652
2,1234230840,1485068256,250837416,114589154.9652,136248261.0348
2,1234230840,1234560780,329940,114589154.9652,-114259214.9652
2,1234310760,1485068256,250757496,114589154.9652,136168341.0348
2,1234310760,1238530860,4220100,114589154.9652,-110369054.9652
2,1234322100,1485068256,250746156,114589154.9652,136157001.0348
2,1234322100,1235770200,1448100,114589154.9652,-113141054.9652
2,1234322100,1236213000,1890900,114589154.9652,-112698254.9652
2,1234388160,1485068256,250680096,114589154.9652,136090941.0348
2,1234388160,1234470900,82740,114589154.9652,-114506414.9652
2,1234402440,1485068256,250665816,114589154.9652,136076661.0348
2,1234402440,1235683200,1280760,114589154.9652,-113308394.9652
2,1234410300,1485068256,250657956,114589154.9652,136068801.0348
2,1234462440,1485068256,250605816,114589154.9652,136016661.0348
2,1234462440,1235674740,1212300,114589154.9652,-113376854.9652
2,1234470540,1234470540,0,114589154.9652,-114589154.9652
2,1234475820,1485068256,250592436,114589154.9652,136003281.0348
2,1234475820,1234986660,510840,114589154.9652,-114078314.9652
2,1234478340,1485068256,250589916,114589154.9652,136000761.0348
2,1234478340,1235172420,694080,114589154.9652,-113895074.9652
2,1234480740,1485068256,250587516,114589154.9652,135998361.0348
2,1234480740,1234997520,516780,114589154.9652,-114072374.9652
2,1234560240,1485068256,250508016,114589154.9652,135918861.0348
2,1234560240,1235856120,1295880,114589154.9652,-113293274.9652
2,1234560240,1236190740,1630500,114589154.9652,-112958654.9652
2,1234560480,1485068256,250507776,114589154.9652,135918621.0348
2,1234560480,1236975780,2415300,114589154.9652,-112173854.9652
2,1234574400,1485068256,250493856,114589154.9652,135904701.0348
2,1234655700,1485068256,250412556,114589154.9652,135823401.0348
2,1234655700,1235260380,604680,114589154.9652,-113984474.9652
2,1234662480,1485068256,250405776,114589154.9652,135816621.0348
2,1234662480,1234999980,337500,114589154.9652,-114251654.9652
2,1234912020,1485068256,250156236,114589154.9652,135567081.0348
2,1234912020,1235767080,855060,114589154.9652,-113734094.9652
2,1234912020,1236036240,1124220,114589154.9652,-113464934.9652
2,1234916520,1485068256,250151736,114589154.9652,135562581.0348
2,1234916520,1235014620,98100,114589154.9652,-114491054.9652
2,1234919160,1485068256,250149096,114589154.9652,135559941.0348
2,1234919160,1236028260,1109100,114589154.9652,-113480054.9652
2,1234921200,1485068256,250147056,114589154.9652,135557901.0348
2,1234921200,1236300180,1378980,114589154.9652,-113210174.9652
2,1234921560,1485068256,250146696,114589154.9652,135557541.0348
2,1234921560,1234982580,61020,114589154.9652,-114528134.9652
2,1234995480,1485068256,250072776,114589154.9652,135483621.0348
2,1234995480,1236644940,1649460,114589154.9652,-112939694.9652
2,1234995480,1236712740,1717260,114589154.9652,-112871894.9652
2,1235005380,1485068256,250062876,114589154.9652,135473721.0348
2,1235005380,1235414340,408960,114589154.9652,-114180194.9652
2,1235012880,1485068256,250055376,114589154.9652,135466221.0348
2,1235012880,1236049380,1036500,114589154.9652,-113552654.9652
2,1235083740,1485068256,249984516,114589154.9652,135395361.0348
2,1235083740,1235436240,352500,114589154.9652,-114236654.9652
2,1235087760,1485068256,249980496,114589154.9652,135391341.0348
2,1235087760,1236823080,1735320,114589154.9652,-112853834.9652
2,1235087760,1236974460,1886700,114589154.9652,-112702454.9652
2,1235155320,1485068256,249912936,114589154.9652,135323781.0348
2,1235155320,1236045600,890280,114589154.9652,-113698874.9652
2,1235161620,1485068256,249906636,114589154.9652,135317481.0348
2,1235165460,1485068256,249902796,114589154.9652,135313641.0348
2,1235165460,1236128100,962640,114589154.9652,-113626514.9652
2,1235165460,1236320580,1155120,114589154.9652,-113434034.9652
2,1235173860,1485068256,249894396,114589154.9652,135305241.0348
2,1235173860,1235432640,258780,114589154.9652,-114330374.9652
2,1235175780,1485068256,249892476,114589154.9652,135303321.0348
2,1235263020,1485068256,249805236,114589154.9652,135216081.0348
2,1235267340,1485068256,249800916,114589154.9652,135211761.0348
2,1235267340,1237426800,2159460,114589154.9652,-112429694.9652
2,1235346480,1485068256,249721776,114589154.9652,135132621.0348
2,1235346480,1235692380,345900,114589154.9652,-114243254.9652
2,1235426520,1485068256,249641736,114589154.9652,135052581.0348
2,1235426520,1235850180,423660,114589154.9652,-114165494.9652
2,1235426520,1236111960,685440,114589154.9652,-113903714.9652
2,1235431560,1485068256,249636696,114589154.9652,135047541.0348
2,1235436060,1485068256,249632196,114589154.9652,135043041.0348
2,1235443140,1485068256,249625116,114589154.9652,135035961.0348
2,1235533800,1485068256,249534456,114589154.9652,134945301.0348
2,1235533800,1236457500,923700,114589154.9652,-113665454.9652
2,1235600640,1485068256,249467616,114589154.9652,134878461.0348
2,1235605740,1485068256,249462516,114589154.9652,134873361.0348
2,1235605740,1236048780,443040,114589154.9652,-114146114.9652
2,1235605740,1236296040,690300,114589154.9652,-113898854.9652
2,1235687640,1485068256,249380616,114589154.9652,134791461.0348
2,1235687640,1236207720,520080,114589154.9652,-114069074.9652
2,1235687640,1236475500,787860,114589154.9652,-113801294.9652
2,1235687640,1236710940,1023300,114589154.9652,-113565854.9652
2,1235687880,1485068256,249380376,114589154.9652,134791221.0348
2,1235690760,1485068256,249377496,114589154.9652,134788341.0348
2,1235690760,1236042240,351480,114589154.9652,-114237674.9652
2,1235691000,1485068256,249377256,114589154.9652,134788101.0348
2,1235691000,1236193740,502740,114589154.9652,-114086414.9652
2,1235691000,1236463080,772080,114589154.9652,-113817074.9652
2,1235700060,1485068256,249368196,114589154.9652,134779041.0348
2,1235700060,1236212700,512640,114589154.9652,-114076514.9652
2,1235752320,1485068256,249315936,114589154.9652,134726781.0348
2,1235752320,1238194080,2441760,114589154.9652,-112147394.9652
2,1235752320,1239042540,3290220,114589154.9652,-111298934.9652
2,1235752320,1239143040,3390720,114589154.9652,-111198434.9652
2,1235784660,1485068256,249283596,114589154.9652,134694441.0348
2,1235784660,1236975060,1190400,114589154.9652,-113398754.9652
2,1235848920,1485068256,249219336,114589154.9652,134630181.0348
2,1235848920,1238094360,2245440,114589154.9652,-112343714.9652
2,1235848920,1242354600,6505680,114589154.9652,-108083474.9652
2,1235848920,1242409680,6560760,114589154.9652,-108028394.9652
2,1236044160,1485068256,249024096,114589154.9652,134434941.0348
2,1236044160,1236727800,683640,114589154.9652,-113905514.9652
2,1236044160,1239820080,3775920,114589154.9652,-110813234.9652
2,1236121080,1485068256,248947176,114589154.9652,134358021.0348
2,1236121080,1237323060,1201980,114589154.9652,-113387174.9652
2,1236122820,1485068256,248945436,114589154.9652,134356281.0348
2,1236122820,1236555960,433140,114589154.9652,-114156014.9652
2,1236223200,1485068256,248845056,114589154.9652,134255901.0348
2,1236223200,1236475920,252720,114589154.9652,-114336434.9652
2,1236223200,1236885780,662580,114589154.9652,-113926574.9652
2,1236297180,1485068256,248771076,114589154.9652,134181921.0348
2,1236297180,1237572600,1275420,114589154.9652,-113313734.9652
2,1236297180,1238018280,1721100,114589154.9652,-112868054.9652
2,1236297180,1238095920,1798740,114589154.9652,-112790414.9652
2,1236303060,1485068256,248765196,114589154.9652,134176041.0348
2,1236303060,1237759020,1455960,114589154.9652,-113133194.9652
2,1236303060,1238041680,1738620,114589154.9652,-112850534.9652
2,1236303060,1238095740,1792680,114589154.9652,-112796474.9652
2,1236304800,1485068256,248763456,114589154.9652,134174301.0348
2,1236309180,1485068256,248759076,114589154.9652,134169921.0348
2,1236309180,1238454840,2145660,114589154.9652,-112443494.9652
2,1236387900,1485068256,248680356,114589154.9652,134091201.0348
2,1236387900,1237342680,954780,114589154.9652,-113634374.9652
2,1236387900,1237701300,1313400,114589154.9652,-113275754.9652
2,1236387900,1237845600,1457700,114589154.9652,-113131454.9652
2,1236455700,1485068256,248612556,114589154.9652,134023401.0348
2,1236455700,1237154880,699180,114589154.9652,-113889974.9652
2,1236459180,1485068256,248609076,114589154.9652,134019921.0348
2,1236459180,1237855200,1396020,114589154.9652,-113193134.9652
2,1236459180,1238611980,2152800,114589154.9652,-112436354.9652
2,1236459180,1238701200,2242020,114589154.9652,-112347134.9652
2,1236460080,1485068256,248608176,114589154.9652,134019021.0348
2,1236460080,1237077960,617880,114589154.9652,-113971274.9652
2,1236466440,1485068256,248601816,114589154.9652,134012661.0348
2,1236466440,1241053260,4586820,114589154.9652,-110002334.9652
2,1236466440,1241481480,5015040,114589154.9652,-109574114.9652
2,1236466440,1242156600,5690160,114589154.9652,-108898994.9652
2,1236467100,1485068256,248601156,114589154.9652,134012001.0348
2,1236467100,1238187780,1720680,114589154.9652,-112868474.9652
2,1236467100,1238261580,1794480,114589154.9652,-112794674.9652
2,1236469020,1485068256,248599236,114589154.9652,134010081.0348
2,1236469020,1236825240,356220,114589154.9652,-114232934.9652
2,1236469020,1237837680,1368660,114589154.9652,-113220494.9652
2,1236475320,1485068256,248592936,114589154.9652,134003781.0348
2,1236475320,1237677480,1202160,114589154.9652,-113386994.9652
2,1236475320,1238001960,1526640,114589154.9652,-113062514.9652
2,1236629520,1485068256,248438736,114589154.9652,133849581.0348
2,1236629520,1236983160,353640,114589154.9652,-114235514.9652
2,1236629520,1237267020,637500,114589154.9652,-113951654.9652
2,1236629520,1237325400,695880,114589154.9652,-113893274.9652
2,1236635880,1485068256,248432376,114589154.9652,133843221.0348
2,1236635880,1485068256,248432376,114589154.9652,133843221.0348
2,1236635880,1237413120,777240,114589154.9652,-113811914.9652
2,1236635880,1237848900,1213020,114589154.9652,-113376134.9652
2,1236635880,1238176500,1540620,114589154.9652,-113048534.9652
2,1236635880,1238265360,1629480,114589154.9652,-112959674.9652
2,1236645720,1485068256,248422536,114589154.9652,133833381.0348
2,1236645720,1237428840,783120,114589154.9652,-113806034.9652
2,1236645720,1237849980,1204260,114589154.9652,-113384894.9652
2,1236649200,1485068256,248419056,114589154.9652,133829901.0348
2,1236649200,1237341780,692580,114589154.9652,-113896574.9652
2,1236649200,1237839960,1190760,114589154.9652,-113398394.9652
2,1236649860,1485068256,248418396,114589154.9652,133829241.0348
2,1236649860,1237586700,936840,114589154.9652,-113652314.9652
2,1236823200,1485068256,248245056,114589154.9652,133655901.0348
2,1236823200,1238116140,1292940,114589154.9652,-113296214.9652
2,1236823200,1240349460,3526260,114589154.9652,-111062894.9652
2,1237050840,1485068256,248017416,114589154.9652,133428261.0348
2,1237050840,1237430160,379320,114589154.9652,-114209834.9652
2,1237057140,1485068256,248011116,114589154.9652,133421961.0348
2,1237057140,1238284560,1227420,114589154.9652,-113361734.9652
2,1237057140,1238538480,1481340,114589154.9652,-113107814.9652
2,1237072380,1485068256,247995876,114589154.9652,133406721.0348
2,1237072380,1238367540,1295160,114589154.9652,-113293994.9652
2,1237147260,1485068256,247920996,114589154.9652,133331841.0348
2,1237147260,1238268180,1120920,114589154.9652,-113468234.9652
2,1237147260,1238638320,1491060,114589154.9652,-113098094.9652
2,1237147260,1238705100,1557840,114589154.9652,-113031314.9652
2,1237160460,1485068256,247907796,114589154.9652,133318641.0348
2,1237160460,1239404940,2244480,114589154.9652,-112344674.9652
2,1237240560,1485068256,247827696,114589154.9652,133238541.0348
2,1237240560,1237859640,619080,114589154.9652,-113970074.9652
2,1237253100,1485068256,247815156,114589154.9652,133226001.0348
2,1237253100,1240261860,3008760,114589154.9652,-111580394.9652
2,1237335420,1485068256,247732836,114589154.9652,133143681.0348
2,1237335420,1242778200,5442780,114589154.9652,-109146374.9652
2,1237504140,1485068256,247564116,114589154.9652,132974961.0348
2,1237588980,1485068256,247479276,114589154.9652,132890121.0348
2,1237588980,1238791860,1202880,114589154.9652,-113386274.9652
2,1237588980,1240437660,2848680,114589154.9652,-111740474.9652
2,1237661460,1485068256,247406796,114589154.9652,132817641.0348
2,1237661460,1238889720,1228260,114589154.9652,-113360894.9652
2,1237661460,1239307980,1646520,114589154.9652,-112942634.9652
2,1237842060,1485068256,247226196,114589154.9652,132637041.0348
2,1237842060,1238465100,623040,114589154.9652,-113966114.9652
2,1237842060,1238961900,1119840,114589154.9652,-113469314.9652
2,1237842060,1239135000,1292940,114589154.9652,-113296214.9652
2,1237933380,1485068256,247134876,114589154.9652,132545721.0348
2,1237933380,1238277120,343740,114589154.9652,-114245414.9652
2,1237948020,1485068256,247120236,114589154.9652,132531081.0348
2,1238008920,1485068256,247059336,114589154.9652,132470181.0348
2,1238008920,1239474240,1465320,114589154.9652,-113123834.9652
2,1238008920,1239654060,1645140,114589154.9652,-112944014.9652
2,1238107740,1485068256,246960516,114589154.9652,132371361.0348
2,1238107860,1485068256,246960396,114589154.9652,132371241.0348
2,1238109120,1485068256,246959136,114589154.9652,132369981.0348
2,1238109120,1238444940,335820,114589154.9652,-114253334.9652
2,1238109120,1238885100,775980,114589154.9652,-113813174.9652
2,1238113560,1485068256,246954696,114589154.9652,132365541.0348
2,1238113560,1240425120,2311560,114589154.9652,-112277594.9652
2,1238121120,1485068256,246947136,114589154.9652,132357981.0348
2,1238197200,1485068256,246871056,114589154.9652,132281901.0348
2,1238197200,1238875380,678180,114589154.9652,-113910974.9652
2,1238197200,1239218520,1021320,114589154.9652,-113567834.9652
2,1238271360,1485068256,246796896,114589154.9652,132207741.0348
2,1238271360,1239159960,888600,114589154.9652,-113700554.9652
2,1238271360,1239300960,1029600,114589154.9652,-113559554.9652
2,1238281560,1485068256,246786696,114589154.9652,132197541.0348
2,1238288220,1485068256,246780036,114589154.9652,132190881.0348
2,1238288220,1239920580,1632360,114589154.9652,-112956794.9652
2,1238365380,1485068256,246702876,114589154.9652,132113721.0348
2,1238444760,1485068256,246623496,114589154.9652,132034341.0348
2,1238453520,1485068256,246614736,114589154.9652,132025581.0348
2,1238453520,1240426620,1973100,114589154.9652,-112616054.9652
2,1238553060,1485068256,246515196,114589154.9652,131926041.0348
2,1238627580,1485068256,246440676,114589154.9652,131851521.0348
2,1238629200,1485068256,246439056,114589154.9652,131849901.0348
2,1238629200,1243979880,5350680,114589154.9652,-109238474.9652
2,1238634600,1485068256,246433656,114589154.9652,131844501.0348
2,1238634600,1239729720,1095120,114589154.9652,-113494034.9652
2,1238883900,1485068256,246184356,114589154.9652,131595201.0348
2,1238883900,1239818820,934920,114589154.9652,-113654234.9652
2,1239055800,1485068256,246012456,114589154.9652,131423301.0348
2,1239055800,1239243360,187560,114589154.9652,-114401594.9652
2,1239218640,1485068256,245849616,114589154.9652,131260461.0348
2,1239225540,1485068256,245842716,114589154.9652,131253561.0348
2,1239243480,1485068256,245824776,114589154.9652,131235621.0348
2,1239243480,1239840420,596940,114589154.9652,-113992214.9652
2,1239305760,1485068256,245762496,114589154.9652,131173341.0348
2,1239325200,1485068256,245743056,114589154.9652,131153901.0348
2,1239325200,1239492420,167220,114589154.9652,-114421934.9652
2,1239396120,1239654480,258360,114589154.9652,-114330794.9652
2,1239396120,1242075000,2678880,114589154.9652,-111910274.9652
2,1239400080,1240011540,611460,114589154.9652,-113977694.9652
2,1239407280,1240183080,775800,114589154.9652,-113813354.9652
2,1239472320,1485068256,245595936,114589154.9652,131006781.0348
2,1239477780,1485068256,245590476,114589154.9652,131001321.0348
2,1239481380,1485068256,245586876,114589154.9652,130997721.0348
2,1239481380,1241576520,2095140,114589154.9652,-112494014.9652
2,1239481380,1241832300,2350920,114589154.9652,-112238234.9652
2,1239481380,1241888820,2407440,114589154.9652,-112181714.9652
2,1239490920,1485068256,245577336,114589154.9652,130988181.0348
2,1239490920,1241202000,1711080,114589154.9652,-112878074.9652
2,1239490920,1242180120,2689200,114589154.9652,-111899954.9652
2,1239490920,1242245100,2754180,114589154.9652,-111834974.9652
2,1239660120,1485068256,245408136,114589154.9652,130818981.0348
2,1239662700,1485068256,245405556,114589154.9652,130816401.0348
2,1239662700,1239755700,93000,114589154.9652,-114496154.9652
2,1239663780,1485068256,245404476,114589154.9652,130815321.0348
2,1239663780,1239839280,175500,114589154.9652,-114413654.9652
2,1239732240,1485068256,245336016,114589154.9652,130746861.0348
2,1239732240,1243036800,3304560,114589154.9652,-111284594.9652
2,1239741840,1485068256,245326416,114589154.9652,130737261.0348
2,1239741840,1240424760,682920,114589154.9652,-113906234.9652
2,1239741840,1240864740,1122900,114589154.9652,-113466254.9652
2,1239754080,1485068256,245314176,114589154.9652,130725021.0348
2,1239754080,1241220360,1466280,114589154.9652,-113122874.9652
2,1239763740,1485068256,245304516,114589154.9652,130715361.0348
2,1239763740,1240518600,754860,114589154.9652,-113834294.9652
2,1239827580,1485068256,245240676,114589154.9652,130651521.0348
2,1239838200,1485068256,245230056,114589154.9652,130640901.0348
2,1239838200,1241047440,1209240,114589154.9652,-113379914.9652
2,1239847740,1485068256,245220516,114589154.9652,130631361.0348
2,1239922320,1485068256,245145936,114589154.9652,130556781.0348
2,1239922320,1240094460,172140,114589154.9652,-114417014.9652
2,1239993540,1485068256,245074716,114589154.9652,130485561.0348
2,1239993540,1240527360,533820,114589154.9652,-114055334.9652
2,1239996660,1485068256,245071596,114589154.9652,130482441.0348
2,1239996660,1241222400,1225740,114589154.9652,-113363414.9652
2,1240003860,1485068256,245064396,114589154.9652,130475241.0348
2,1240003860,1240529040,525180,114589154.9652,-114063974.9652
2,1240092060,1485068256,244976196,114589154.9652,130387041.0348
2,1240101900,1485068256,244966356,114589154.9652,130377201.0348
2,1240101900,1240788840,686940,114589154.9652,-113902214.9652
2,1240261920,1485068256,244806336,114589154.9652,130217181.0348
2,1240261920,1241469060,1207140,114589154.9652,-113382014.9652
2,1240271880,1485068256,244796376,114589154.9652,130207221.0348
2,1240271880,1241056260,784380,114589154.9652,-113804774.9652
2,1240353660,1485068256,244714596,114589154.9652,130125441.0348
2,1240353660,1240699260,345600,114589154.9652,-114243554.9652
2,1240368600,1485068256,244699656,114589154.9652,130110501.0348
2,1240368600,1240539840,171240,114589154.9652,-114417914.9652
2,1240432200,1485068256,244636056,114589154.9652,130046901.0348
2,1240444920,1485068256,244623336,114589154.9652,130034181.0348
2,1240444920,1241485320,1040400,114589154.9652,-113548754.9652
2,1240451040,1485068256,244617216,114589154.9652,130028061.0348
2,1240508220,1485068256,244560036,114589154.9652,129970881.0348
2,1240508220,1240788000,279780,114589154.9652,-114309374.9652
2,1240516740,1485068256,244551516,114589154.9652,129962361.0348
2,1240516740,1243558320,3041580,114589154.9652,-111547574.9652
