"","checkOut","checkIn","title","yearOut","monthOut","weekOut"
"10930",1269642840,1269805560,1,2010,3,12
"10931",1270002300,1273358340,1,2010,3,13
"10932",1273364040,1276983540,1,2010,5,18
"10933",1282253580,1285902420,1,2010,8,33
"10934",1288132620,1288485480,1,2010,10,43
"10935",1288132620,1288550640,1,2010,10,43
"10936",1289078880,1289693400,1,2010,11,44
"10937",1290033780,1290887460,1,2010,11,46
"10938",1290033780,1291247340,1,2010,11,46
"10939",1291671180,1291944540,1,2010,12,49
"10940",1291671180,1292269740,1,2010,12,49
"10941",1292547060,1292708880,1,2010,12,50
"10942",1293563340,1293735600,1,2010,12,52
"10943",1294196460,1295132820,1,2011,1,1
"10944",1296169140,1296497640,1,2011,1,4
"10945",1296688260,1298232600,1,2011,2,5
"10946",1299206580,1300051920,1,2011,3,9
"10947",1302053940,1303776240,1,2011,4,14
"10948",1249149120,0,7,2009,8,31
"10949",1253916420,0,7,2009,9,39
"10950",1256673120,0,7,2009,10,44
"10951",1258764060,0,7,2009,11,47
"10952",1260320280,0,7,2009,12,50
"10953",1249149120,1250830020,7,2009,8,31
"10954",1249149120,1251163980,7,2009,8,31
"10955",1253916420,1254778380,7,2009,9,39
"10956",1253916420,1254849840,7,2009,9,39
"10957",1256673120,1258490400,7,2009,10,44
"10958",1256673120,1258576980,7,2009,10,44
"10959",1258764060,1258851900,7,2009,11,47
"10960",1258764060,1259023620,7,2009,11,47
"10961",1260320280,1261444200,7,2009,12,50
"10962",1249149720,0,7,2009,8,31
"10963",1251061320,0,7,2009,8,34
"10964",1252621260,0,7,2009,9,37
"10965",1254429780,0,7,2009,10,40
"10966",1255650240,0,7,2009,10,42
"10967",1258233600,0,7,2009,11,46
"10968",1259438280,0,7,2009,11,48
"10969",1261853520,0,7,2009,12,52
"10970",1263495540,0,7,2010,1,2
"10971",1264288500,0,7,2010,1,3
"10972",1270593060,0,7,2010,4,14
"10973",1272146520,0,7,2010,4,16
"10974",1276570380,0,7,2010,6,24
"10975",1277850360,0,7,2010,6,26
"10976",1278545220,0,7,2010,7,27
"10977",1279593180,0,7,2010,7,29
"10978",1280615040,0,7,2010,7,30
"10979",1281564600,0,7,2010,8,32
"10980",1282864080,0,7,2010,8,34
"10981",1285035600,0,7,2010,9,38
"10982",1249149720,1250200500,7,2009,8,31
"10983",1251061320,1252458720,7,2009,8,34
"10984",1251061320,1252522200,7,2009,8,34
"10985",1252621260,1253835000,7,2009,9,37
"10986",1252621260,1254085800,7,2009,9,37
"10987",1252621260,1254419280,7,2009,9,37
"10988",1255650240,1257477780,7,2009,10,42
"10989",1255650240,1257641640,7,2009,10,42
"10990",1255650240,1257808620,7,2009,10,42
"10991",1258233600,1259172240,7,2009,11,46
"10992",1259438280,1260643080,7,2009,11,48
"10993",1263495540,1264193700,7,2010,1,2
"10994",1264288500,1269733140,7,2010,1,3
"10995",1270593060,1271528100,7,2010,4,14
"10996",1276570380,1277260860,7,2010,6,24
"10997",1277850360,1278028980,7,2010,6,26
"10998",1278545220,1279238520,7,2010,7,27
"10999",1279593180,1280008500,7,2010,7,29
"11000",1280615040,1280797320,7,2010,7,30
"11001",1282864080,1284078300,7,2010,8,34
"11002",1285035600,1290067200,7,2010,9,38
"11003",1249149720,0,8,2009,8,31
"11004",1251232500,0,8,2009,8,35
"11005",1253760180,0,8,2009,9,39
"11006",1254003240,0,8,2009,9,39
"11007",1254943260,0,8,2009,10,41
"11008",1256249520,0,8,2009,10,43
"11009",1257892440,0,8,2009,11,46
"11010",1259458860,0,8,2009,11,48
"11011",1261087920,0,8,2009,12,51
"11012",1263500460,0,8,2010,1,2
"11013",1265154060,0,8,2010,2,5
"11014",1265923680,0,8,2010,2,6
"11015",1267317000,0,8,2010,2,8
"11016",1269735660,0,8,2010,3,12
"11017",1272140340,0,8,2010,4,16
"11018",1272579240,0,8,2010,4,17
"11019",1274395740,0,8,2010,5,20
"11020",1274732100,0,8,2010,5,21
"11021",1276287960,0,8,2010,6,23
"11022",1278026820,0,8,2010,7,26
"11023",1280864820,0,8,2010,8,31
"11024",1281306360,0,8,2010,8,31
"11025",1282253520,0,8,2010,8,33
"11026",1286234580,0,8,2010,10,40
"11027",1291089420,0,8,2010,11,48
"11028",1294003560,0,8,2011,1,52
"11029",1294795980,0,8,2011,1,2
"11030",1299277740,0,8,2011,3,9
"11031",1301704140,0,8,2011,4,13
"11032",1302975060,0,8,2011,4,15
"11033",1304209500,0,8,2011,4,17
"11034",1249149720,1250200500,8,2009,8,31
"11035",1249149720,1250698320,8,2009,8,31
"11036",1253760180,1253910780,8,2009,9,39
"11037",1253760180,1253989680,8,2009,9,39
"11038",1254003240,1254788040,8,2009,9,39
"11039",1254943260,1256002320,8,2009,10,41
"11040",1254943260,1256165400,8,2009,10,41
"11041",1254943260,1256235060,8,2009,10,41
"11042",1256249520,1257465060,8,2009,10,43
"11043",1256249520,1257802380,8,2009,10,43
"11044",1257892440,1258764240,8,2009,11,46
"11045",1259458860,1260648480,8,2009,11,48
"11046",1263500460,1264207320,8,2010,1,2
"11047",1265154060,1265679240,8,2010,2,5
"11048",1265923680,1266862440,8,2010,2,6
"11049",1265923680,1266961020,8,2010,2,6
"11050",1267317000,1268271660,8,2010,2,8
"11051",1269735660,1271626620,8,2010,3,12
"11052",1272140340,1272318600,8,2010,4,16
"11053",1272579240,1273878420,8,2010,4,17
"11054",1276287840,1276287900,8,2010,6,23
"11055",1276287960,1276541160,8,2010,6,23
"11056",1276287960,1277247960,8,2010,6,23
"11057",1276287960,1277318700,8,2010,6,23
"11058",1278026820,1279750500,8,2010,7,26
"11059",1280864820,1281045240,8,2010,8,31
"11060",1281306360,1282010280,8,2010,8,31
"11061",1282253520,1284411480,8,2010,8,33
"11062",1286234580,1290585600,8,2010,10,40
"11063",1286234580,1290807180,8,2010,10,40
"11064",1291089420,1293409560,8,2010,11,48
"11065",1294003560,1294685400,8,2011,1,52
"11066",1294795980,1297991220,8,2011,1,2
"11067",1299277740,1301338200,8,2011,3,9
"11068",1301704140,1302031500,8,2011,4,13
"11069",1302975060,1303179660,8,2011,4,15
"11070",1302975060,1303681980,8,2011,4,15
"11071",1302975060,1303760400,8,2011,4,15
"11072",1304209500,1304468100,8,2011,4,17
"11073",1249152900,0,1,2009,8,31
"11074",1249764600,0,1,2009,8,32
"11075",1253222820,0,1,2009,9,38
"11076",1257628200,0,1,2009,11,45
"11077",1259183460,0,1,2009,11,48
"11078",1260559260,0,1,2009,12,50
"11079",1262310720,0,1,2009,12,53
"11080",1262738520,0,1,2010,1,1
"11081",1265245740,0,1,2010,2,5
"11082",1266365340,0,1,2010,2,7
"11083",1267483020,0,1,2010,3,9
"11084",1268187240,0,1,2010,3,10
"11085",1271211120,0,1,2010,4,15
"11086",1274394240,0,1,2010,5,20
"11087",1279408800,0,1,2010,7,28
"11088",1282608840,0,1,2010,8,34
"11089",1285270980,0,1,2010,9,38
"11090",1285621440,0,1,2010,9,39
"11091",1286241180,0,1,2010,10,40
"11092",1288482420,0,1,2010,10,43
"11093",1290645300,0,1,2010,11,47
"11094",1292699880,0,1,2010,12,50
"11095",1293064260,0,1,2010,12,51
"11096",1296069420,0,1,2011,1,4
"11097",1298411340,0,1,2011,2,8
"11098",1299795240,0,1,2011,3,10
"11099",1303871280,0,1,2011,4,17
"11100",1305416700,0,1,2011,5,19
"11101",1310686800,0,1,2011,7,28
"11102",1312396920,0,1,2011,8,31
"11103",1314053700,0,1,2011,8,34
"11104",1317342300,0,1,2011,9,39
"11105",1319048580,0,1,2011,10,42
"11106",1320702960,0,1,2011,11,45
"11107",1325115720,0,1,2011,12,52
"11108",1249152900,1249250760,1,2009,8,31
"11109",1249764600,1250028720,1,2009,8,32
"11110",1249764600,1250218980,1,2009,8,32
"11111",1249764600,1252464060,1,2009,8,32
"11112",1249764600,1252518240,1,2009,8,32
"11113",1253222820,1255557720,1,2009,9,38
"11114",1253222820,1255978800,1,2009,9,38
"11115",1253222820,1257022500,1,2009,9,38
"11116",1253222820,1257200460,1,2009,9,38
"11117",1257628200,1257824400,1,2009,11,45
"11118",1257628200,1258142700,1,2009,11,45
"11119",1257628200,1259100000,1,2009,11,45
"11120",1257628200,1259177760,1,2009,11,45
"11121",1259183460,1259808840,1,2009,11,48
"11122",1266365340,1266446280,1,2010,2,7
"11123",1268187240,1269392880,1,2010,3,10
"11124",1282608840,1284421140,1,2010,8,34
"11125",1286241180,1287873960,1,2010,10,40
"11126",1288482420,1289076300,1,2010,10,43
"11127",1290645300,1292109300,1,2010,11,47
"11128",1292699880,1292712240,1,2010,12,50
"11129",1296069420,1296510240,1,2011,1,4
"11130",1298411340,1298760300,1,2011,2,8
"11131",1299795240,1300834920,1,2011,3,10
"11132",1305416700,1306018380,1,2011,5,19
"11133",1310686800,1311733080,1,2011,7,28
"11134",1312396920,1312846320,1,2011,8,31
"11135",1314053700,1315872000,1,2011,8,34
"11136",1317342300,1318552080,1,2011,9,39
"11137",1319048580,1319916240,1,2011,10,42
"11138",1249152900,0,7,2009,8,31
"11139",1249690200,0,7,2009,8,32
"11140",1253830620,0,7,2009,9,39
"11141",1255107720,0,7,2009,10,41
"11142",1258921860,0,7,2009,11,47
"11143",1259711820,0,7,2009,12,49
"11144",1260654720,0,7,2009,12,50
"11145",1263676980,0,7,2010,1,2
"11146",1265922660,0,7,2010,2,6
"11147",1266884520,0,7,2010,2,8
"11148",1267735380,0,7,2010,3,9
"11149",1271118720,0,7,2010,4,15
"11150",1274394240,0,7,2010,5,20
"11151",1277165760,0,7,2010,6,25
"11152",1278461040,0,7,2010,7,27
"11153",1279749420,0,7,2010,7,29
"11154",1286226660,0,7,2010,10,40
"11155",1288293840,0,7,2010,10,43
"11156",1288898760,0,7,2010,11,44
"11157",1289694300,0,7,2010,11,45
"11158",1291494540,0,7,2010,12,48
"11159",1293580920,0,7,2010,12,52
"11160",1296780180,0,7,2011,2,5
"11161",1298153340,0,7,2011,2,7
"11162",1302117900,0,7,2011,4,14
"11163",1304798460,0,7,2011,5,18
"11164",1307122740,0,7,2011,6,22
"11165",1308776640,0,7,2011,6,25
"11166",1310078700,0,7,2011,7,27
"11167",1311726420,0,7,2011,7,30
"11168",1312412340,0,7,2011,8,31
"11169",1313451120,0,7,2011,8,33
"11170",1316292180,0,7,2011,9,37
"11171",1249152900,1249251600,7,2009,8,31
"11172",1249690200,1253390520,7,2009,8,32
"11173",1253830620,1254160440,7,2009,9,39
"11174",1253830620,1254350160,7,2009,9,39
"11175",1255107720,1255626480,7,2009,10,41
"11176",1255107720,1256591040,7,2009,10,41
"11177",1255107720,1257895860,7,2009,10,41
"11178",1255107720,1258262040,7,2009,10,41
"11179",1255107720,1258571820,7,2009,10,41
"11180",1255107720,1258659960,7,2009,10,41
"11181",1265922660,1266699420,7,2010,2,6
"11182",1267735380,1269650460,7,2010,3,9
"11183",1271118720,1273352400,7,2010,4,15
"11184",1277165760,1277238420,7,2010,6,25
"11185",1278461040,1278545580,7,2010,7,27
"11186",1279749420,1282857000,7,2010,7,29
"11187",1286226660,1287865500,7,2010,10,40
"11188",1288898760,1289681760,7,2010,11,44
"11189",1289694300,1291239300,7,2010,11,45
"11190",1291494540,1292719620,7,2010,12,48
"11191",1302117900,1303932300,7,2011,4,14
"11192",1304798460,1306536180,7,2011,5,18
"11193",1304798460,1306609500,7,2011,5,18
"11194",1307122740,1307491260,7,2011,6,22
"11195",1308776640,1309907760,7,2011,6,25
"11196",1311726420,1312249740,7,2011,7,30
"11197",1312412340,1313104620,7,2011,8,31
"11198",1313451120,1314487020,7,2011,8,33
"11199",1249152900,0,8,2009,8,31
"11200",1249690200,0,8,2009,8,32
"11201",1253566020,0,8,2009,9,39
"11202",1255134600,0,8,2009,10,41
"11203",1257378780,0,8,2009,11,45
"11204",1258158420,0,8,2009,11,46
"11205",1260491160,0,8,2009,12,50
"11206",1260915000,0,8,2009,12,51
"11207",1262652360,0,8,2010,1,1
"11208",1264561980,0,8,2010,1,4
"11209",1265768220,0,8,2010,2,6
"11210",1267746060,0,8,2010,3,9
"11211",1268518140,0,8,2010,3,10
"11212",1269117600,0,8,2010,3,11
"11213",1270927500,0,8,2010,4,14
"11214",1272151680,0,8,2010,4,16
"11215",1276810320,0,8,2010,6,24
"11216",1279405440,0,8,2010,7,28
"11217",1284231540,0,8,2010,9,36
"11218",1284856020,0,8,2010,9,37
"11219",1286395080,0,8,2010,10,40
"11220",1295119980,0,8,2011,1,2
"11221",1297724700,0,8,2011,2,7
"11222",1299199740,0,8,2011,3,9
"11223",1300918320,0,8,2011,3,12
"11224",1302573060,0,8,2011,4,15
"11225",1311468540,0,8,2011,7,29
"11226",1315685760,0,8,2011,9,36
"11227",1318890480,0,8,2011,10,42
"11228",1320009120,0,8,2011,10,43
"11229",1249152900,1249251600,8,2009,8,31
"11230",1253566020,1254349440,8,2009,9,39
"11231",1253566020,1254426600,8,2009,9,39
"11232",1255134600,1256851800,8,2009,10,41
"11233",1255134600,1256958480,8,2009,10,41
"11234",1255134600,1257297480,8,2009,10,41
"11235",1255134600,1257368460,8,2009,10,41
"11236",1258158420,1259892420,8,2009,11,46
"11237",1262652360,1264458000,8,2010,1,1
"11238",1264561980,1265433420,8,2010,1,4
"11239",1264561980,1265495160,8,2010,1,4
"11240",1267746060,1267827180,8,2010,3,9
"11241",1269117600,1270338540,8,2010,3,11
"11242",1270927500,1271537760,8,2010,4,14
"11243",1270927500,1271719740,8,2010,4,14
"11244",1270927500,1271785140,8,2010,4,14
"11245",1272151680,1272759540,8,2010,4,16
"11246",1284231540,1284585420,8,2010,9,36
"11247",1284231540,1284671760,8,2010,9,36
"11248",1284856020,1285439460,8,2010,9,37
"11249",1297724700,1297890180,8,2011,2,7
"11250",1299199740,1300317840,8,2011,3,9
"11251",1300918320,1302130560,8,2011,3,12
"11252",1302573060,1306277700,8,2011,4,15
"11253",1302573060,1306345920,8,2011,4,15
"11254",1315685760,1316894700,8,2011,9,36
"11255",1249153140,0,1,2009,8,31
"11256",1250713620,0,1,2009,8,34
"11257",1254087420,0,1,2009,9,39
"11258",1254943260,0,1,2009,10,41
"11259",1256427360,0,1,2009,10,43
"11260",1258331820,0,1,2009,11,46
"11261",1261432740,0,1,2009,12,52
"11262",1261870080,0,1,2009,12,52
"11263",1264116900,0,1,2010,1,3
"11264",1265326380,0,1,2010,2,5
"11265",1268531820,0,1,2010,3,10
"11266",1270506660,0,1,2010,4,14
"11267",1271793900,0,1,2010,4,16
"11268",1272939720,0,1,2010,5,18
"11269",1276975680,0,1,2010,6,24
"11270",1285280640,0,1,2010,9,38
"11271",1286663940,0,1,2010,10,40
"11272",1287866820,0,1,2010,10,42
"11273",1297822680,0,1,2011,2,7
"11274",1299352020,0,1,2011,3,9
"11275",1301768040,0,1,2011,4,13
"11276",1302739140,0,1,2011,4,15
"11277",1306975320,0,1,2011,6,22
"11278",1308257640,0,1,2011,6,24
"11279",1309213440,0,1,2011,6,26
"11280",1310244480,0,1,2011,7,27
"11281",1313279520,0,1,2011,8,32
"11282",1315427820,0,1,2011,9,36
"11283",1316297340,0,1,2011,9,37
"11284",1319137260,0,1,2011,10,42
"11285",1321562640,0,1,2011,11,46
"11286",1249153140,1250365320,1,2009,8,31
"11287",1250713620,1252968360,1,2009,8,34
"11288",1250713620,1253211660,1,2009,8,34
"11289",1250713620,1253296440,1,2009,8,34
"11290",1250713620,1253566140,1,2009,8,34
"11291",1254087420,1254346920,1,2009,9,39
"11292",1254087420,1254537900,1,2009,9,39
"11293",1254087420,1254601860,1,2009,9,39
"11294",1254943260,1256002320,1,2009,10,41
"11295",1254943260,1256165460,1,2009,10,41
"11296",1254943260,1256238720,1,2009,10,41
"11297",1256427360,1257556260,1,2009,10,43
"11298",1258331820,1259885580,1,2009,11,46
"11299",1261432740,1261602180,1,2009,12,52
"11300",1264116900,1264562580,1,2010,1,3
"11301",1265326380,1267134360,1,2010,2,5
"11302",1270506660,1271374440,1,2010,4,14
"11303",1276975680,1278451380,1,2010,6,24
"11304",1285280640,1285893780,1,2010,9,38
"11305",1286663940,1287604680,1,2010,10,40
"11306",1299352020,1300140420,1,2011,3,9
"11307",1301768040,1302385200,1,2011,4,13
"11308",1306975320,1307406540,1,2011,6,22
"11309",1308257640,1308785520,1,2011,6,24
"11310",1313279520,1313882460,1,2011,8,32
"11311",1319137260,1319499540,1,2011,10,42
"11312",1321562640,1324416660,1,2011,11,46
"11313",1249153140,0,8,2009,8,31
"11314",1250985900,0,8,2009,8,34
"11315",1255380240,0,8,2009,10,42
"11316",1255734960,0,8,2009,10,42
"11317",1257819360,0,8,2009,11,46
"11318",1258587060,0,8,2009,11,47
"11319",1259362560,0,8,2009,11,48
"11320",1260417360,0,8,2009,12,50
"11321",1261607340,0,8,2009,12,52
"11322",1249153140,1250365440,8,2009,8,31
"11323",1249153140,1250628060,8,2009,8,31
"11324",1250985900,1254612180,8,2009,8,34
"11325",1250985900,1255030080,8,2009,8,34
"11326",1255380240,1255472760,8,2009,10,42
"11327",1255734960,1257363720,8,2009,10,42
"11328",1257819360,1258428480,8,2009,11,46
"11329",1258587060,1259106780,8,2009,11,47
"11330",1249155240,0,7,2009,8,31
"11331",1252462020,0,7,2009,9,37
"11332",1255380240,0,7,2009,10,42
"11333",1255990380,0,7,2009,10,43
"11334",1258684860,0,7,2009,11,47
"11335",1260582120,0,7,2009,12,50
"11336",1264036260,0,7,2010,1,3
"11337",1264113060,0,7,2010,1,3
"11338",1265082780,0,7,2010,2,5
"11339",1266540240,0,7,2010,2,7
"11340",1272482520,0,7,2010,4,17
"11341",1272760740,0,7,2010,5,17
"11342",1249155240,1251163620,7,2009,8,31
"11343",1249155240,1251349080,7,2009,8,31
"11344",1249155240,1251482220,7,2009,8,31
"11345",1252462020,1254598080,7,2009,9,37
"11346",1252462020,1254784440,7,2009,9,37
"11347",1252462020,1254940440,7,2009,9,37
"11348",1255380240,1255472760,7,2009,10,42
"11349",1255380240,1255657800,7,2009,10,42
"11350",1255380240,1255805760,7,2009,10,42
"11351",1255990380,1256261220,7,2009,10,43
"11352",1255990380,1258137000,7,2009,10,43
"11353",1255990380,1258223580,7,2009,10,43
"11354",1258684860,1260401100,7,2009,11,47
"11355",1264113060,1264973820,7,2010,1,3
"11356",1265082780,1266194040,7,2010,2,5
"11357",1272482520,1272652980,7,2010,4,17
"11358",1272760740,1273441200,7,2010,5,17
"11359",1249161420,0,7,2009,8,31
"11360",1250987700,0,7,2009,8,34
"11361",1252876260,0,7,2009,9,37
"11362",1255568880,0,7,2009,10,42
"11363",1258153260,0,7,2009,11,46
"11364",1260570000,0,7,2009,12,50
"11365",1262730780,0,7,2010,1,1
"11366",1264109040,0,7,2010,1,3
"11367",1264460340,0,7,2010,1,4
"11368",1265227020,0,7,2010,2,5
"11369",1267230660,0,7,2010,2,8
"11370",1267997820,0,7,2010,3,9
"11371",1269298740,0,7,2010,3,12
"11372",1271209320,0,7,2010,4,15
"11373",1275675120,0,7,2010,6,22
"11374",1277926380,0,7,2010,6,26
"11375",1279674840,0,7,2010,7,29
"11376",1280973900,0,7,2010,8,31
"11377",1281642720,0,7,2010,8,32
"11378",1282697280,0,7,2010,8,34
"11379",1285891140,0,7,2010,9,39
"11380",1288644840,0,7,2010,11,44
"11381",1292359140,0,7,2010,12,50
"11382",1292974380,0,7,2010,12,51
"11383",1294616280,0,7,2011,1,1
"11384",1295916120,0,7,2011,1,4
"11385",1300393620,0,7,2011,3,11
"11386",1304110740,0,7,2011,4,17
"11387",1307405580,0,7,2011,6,23
"11388",1308334080,0,7,2011,6,24
"11389",1308855180,0,7,2011,6,25
"11390",1311804180,0,7,2011,7,30
"11391",1312662960,0,7,2011,8,31
"11392",1315775820,0,7,2011,9,36
"11393",1316052720,0,7,2011,9,37
"11394",1316383440,0,7,2011,9,37
"11395",1318706040,0,7,2011,10,41
"11396",1319402100,0,7,2011,10,42
"11397",1322086380,0,7,2011,11,47
"11398",1324074420,0,7,2011,12,50
"11399",1249161420,1250312820,7,2009,8,31
"11400",1249161420,1250551140,7,2009,8,31
"11401",1252876260,1254630420,7,2009,9,37
"11402",1252876260,1254782460,7,2009,9,37
"11403",1255568880,1257201480,7,2009,10,42
"11404",1258153260,1259190480,7,2009,11,46
"11405",1258153260,1259351460,7,2009,11,46
"11406",1262730780,1263944100,7,2010,1,1
"11407",1264109040,1264183800,7,2010,1,3
"11408",1265227020,1267058280,7,2010,2,5
"11409",1267230660,1267753560,7,2010,2,8
"11410",1267997820,1269130620,7,2010,3,9
"11411",1269298740,1271209260,7,2010,3,12
"11412",1271209320,1275429540,7,2010,4,15
"11413",1275675120,1276547400,7,2010,6,22
"11414",1277926380,1279323840,7,2010,6,26
"11415",1279674840,1280889480,7,2010,7,29
"11416",1280973900,1281464940,7,2010,8,31
"11417",1281642720,1282182120,7,2010,8,32
"11418",1285891140,1288141320,7,2010,9,39
"11419",1288644840,1290379920,7,2010,11,44
"11420",1292359140,1292897520,7,2010,12,50
"11421",1292974380,1293501420,7,2010,12,51
"11422",1295916120,1299548160,7,2011,1,4
"11423",1300393620,1302214260,7,2011,3,11
"11424",1304110740,1307143620,7,2011,4,17
"11425",1307405580,1308191580,7,2011,6,23
"11426",1308334080,1308433740,7,2011,6,24
"11427",1308855180,1311711660,7,2011,6,25
"11428",1311804180,1312413960,7,2011,7,30
"11429",1312662960,1315525200,7,2011,8,31
"11430",1315775820,1315960260,7,2011,9,36
"11431",1316052720,1316295720,7,2011,9,37
"11432",1322086380,1323746400,7,2011,11,47
"11433",1324074420,1324687740,7,2011,12,50
"11434",1249166520,0,7,2009,8,31
"11435",1250270220,0,7,2009,8,33
"11436",1253148300,0,7,2009,9,38
"11437",1256609820,0,7,2009,10,44
"11438",1259713440,0,7,2009,12,49
"11439",1260485820,0,7,2009,12,50
"11440",1261531620,0,7,2009,12,52
"11441",1263412200,0,7,2010,1,2
"11442",1264273140,0,7,2010,1,3
"11443",1265762700,0,7,2010,2,6
"11444",1266375480,0,7,2010,2,7
"11445",1268183700,0,7,2010,3,10
"11446",1270771680,0,7,2010,4,14
"11447",1272587400,0,7,2010,4,17
"11448",1274384100,0,7,2010,5,20
"11449",1279837200,0,7,2010,7,29
"11450",1280787780,0,7,2010,8,31
"11451",1284239580,0,7,2010,9,36
"11452",1287255900,0,7,2010,10,41
"11453",1288307400,0,7,2010,10,43
"11454",1288729500,0,7,2010,11,44
"11455",1291675860,0,7,2010,12,49
"11456",1294178760,0,7,2011,1,1
"11457",1295405340,0,7,2011,1,3
"11458",1296524100,0,7,2011,1,5
"11459",1300920840,0,7,2011,3,12
"11460",1301786100,0,7,2011,4,13
"11461",1304473140,0,7,2011,5,18
"11462",1306285680,0,7,2011,5,21
"11463",1311207660,0,7,2011,7,29
"11464",1312242480,0,7,2011,8,31
"11465",1313536680,0,7,2011,8,33
"11466",1313696760,0,7,2011,8,33
"11467",1315348800,0,7,2011,9,36
"11468",1315966320,0,7,2011,9,37
"11469",1319925660,0,7,2011,10,43
"11470",1320100140,0,7,2011,10,44
"11471",1322618700,0,7,2011,11,48
"11472",1249166520,1249854780,7,2009,8,31
"11473",1249166520,1250007660,7,2009,8,31
"11474",1250270220,1252452900,7,2009,8,33
"11475",1250270220,1252528140,7,2009,8,33
"11476",1253148300,1254960000,7,2009,9,38
"11477",1256609820,1258931400,7,2009,10,44
"11478",1256609820,1259122920,7,2009,10,44
"11479",1259713440,1259893260,7,2009,12,49
"11480",1260485820,1261434420,7,2009,12,50
"11481",1263412200,1264189680,7,2010,1,2
"11482",1264273140,1265242920,7,2010,1,3
"11483",1265762700,1266366000,7,2010,2,6
"11484",1266375480,1267924380,7,2010,2,7
"11485",1268183700,1270518360,7,2010,3,10
"11486",1270771680,1271724720,7,2010,4,14
"11487",1274384100,1279742520,7,2010,5,20
"11488",1279837200,1280621760,7,2010,7,29
"11489",1284239580,1284844860,7,2010,9,36
"11490",1287255900,1288203540,7,2010,10,41
"11491",1288729500,1290025440,7,2010,11,44
"11492",1291675860,1293501360,7,2010,12,49
"11493",1294178760,1294263180,7,2011,1,1
"11494",1295405340,1295737560,7,2011,1,3
"11495",1295405340,1296070380,7,2011,1,3
"11496",1295405340,1296350280,7,2011,1,3
"11497",1295405340,1296512520,7,2011,1,3
"11498",1296524100,1298500860,7,2011,1,5
"11499",1300920840,1301771700,7,2011,3,12
"11500",1301786100,1304192400,7,2011,4,13
"11501",1304473140,1305073800,7,2011,5,18
"11502",1306285680,1311189840,7,2011,5,21
"11503",1311207660,1312054920,7,2011,7,29
"11504",1312242480,1313441880,7,2011,8,31
"11505",1313536680,1313692860,7,2011,8,33
"11506",1322618700,1324166700,7,2011,11,48
"11507",1249169040,0,8,2009,8,31
"11508",1250193480,0,8,2009,8,33
"11509",1252526640,0,8,2009,9,37
"11510",1253577600,0,8,2009,9,39
"11511",1254857820,0,8,2009,10,41
"11512",1255385400,0,8,2009,10,42
"11513",1256155980,0,8,2009,10,43
"11514",1258331820,0,8,2009,11,46
"11515",1261445400,0,8,2009,12,52
"11516",1262988540,0,8,2010,1,1
"11517",1263587520,0,8,2010,1,2
"11518",1265069700,0,8,2010,2,5
"11519",1267907820,0,8,2010,3,9
"11520",1269128640,0,8,2010,3,11
"11521",1271117520,0,8,2010,4,15
"11522",1284335040,0,8,2010,9,36
"11523",1285634820,0,8,2010,9,39
"11524",1286825880,0,8,2010,10,41
"11525",1288217820,0,8,2010,10,43
"11526",1291773000,0,8,2010,12,49
"11527",1294609980,0,8,2011,1,1
"11528",1296697860,0,8,2011,2,5
"11529",1298404920,0,8,2011,2,8
"11530",1299457440,0,8,2011,3,9
"11531",1300313400,0,8,2011,3,11
"11532",1304373240,0,8,2011,5,18
"11533",1306099620,0,8,2011,5,20
"11534",1307145600,0,8,2011,6,22
"11535",1308516060,0,8,2011,6,24
"11536",1308882840,0,8,2011,6,25
"11537",1310244240,0,8,2011,7,27
"11538",1311981060,0,8,2011,7,30
"11539",1314143580,0,8,2011,8,34
"11540",1317857400,0,8,2011,10,40
"11541",1319748180,0,8,2011,10,43
"11542",1320199980,0,8,2011,11,44
"11543",1320882540,0,8,2011,11,45
"11544",1322873820,0,8,2011,12,48
"11545",1324932000,0,8,2011,12,52
"11546",1249169040,1249851600,8,2009,8,31
"11547",1249169040,1249970700,8,2009,8,31
"11548",1249169040,1250016780,8,2009,8,31
"11549",1250193480,1251581700,8,2009,8,33
"11550",1252526640,1252969680,8,2009,9,37
"11551",1253577600,1254521340,8,2009,9,39
"11552",1253577600,1254615180,8,2009,9,39
"11553",1254857820,1255027680,8,2009,10,41
"11554",1255385400,1255984620,8,2009,10,42
"11555",1256155980,1256935920,8,2009,10,43
"11556",1256155980,1257463260,8,2009,10,43
"11557",1256155980,1257548460,8,2009,10,43
"11558",1258331820,1259885580,8,2009,11,46
"11559",1261445400,1261522680,8,2009,12,52
"11560",1262988540,1263251280,8,2010,1,1
"11561",1263587520,1264021260,8,2010,1,2
"11562",1263587520,1264732380,8,2010,1,2
"11563",1263587520,1264789260,8,2010,1,2
"11564",1265069700,1266365940,8,2010,2,5
"11565",1267907820,1268343060,8,2010,3,9
"11566",1269128640,1270687560,8,2010,3,11
"11567",1271117520,1274404560,8,2010,4,15
"11568",1285634820,1285720440,8,2010,9,39
"11569",1288217820,1289080860,8,2010,10,43
"11570",1291773000,1292200980,8,2010,12,49
"11571",1294609980,1294701720,8,2011,1,1
"11572",1296697860,1296957180,8,2011,2,5
"11573",1298404920,1299289980,8,2011,2,8
"11574",1300313400,1302133500,8,2011,3,11
"11575",1304373240,1304981040,8,2011,5,18
"11576",1307145600,1307310540,8,2011,6,22
"11577",1308516060,1308779640,8,2011,6,24
"11578",1310244240,1311128100,8,2011,7,27
