"checkOut","checkIn","title","yearOut","monthOut","weekOut","count"
1250547720,1254518880,1,2009,8,34,230
1254603600,1255215840,1,2009,10,40,57
1254603600,1255552380,1,2009,10,40,57
1256259300,1258068720,1,2009,10,43,272
1258142460,1258249260,1,2009,11,46,149
1258754460,1259893080,1,2009,11,47,212
1264100820,1264704540,1,2010,1,3,146
1265156520,1265934900,1,2010,2,5,180
1266973620,1267144440,1,2010,2,8,174
1267306200,1268249040,1,2010,2,8,174
1281564480,1284231540,1,2010,8,32,87
1285447380,1287520740,1,2010,9,38,136
1305589680,1306434540,1,2011,5,20,87
1307659560,1308614700,1,2011,6,23,87
1310860980,1314307740,1,2011,7,28,95
1319320680,1320519660,1,2011,10,42,56
1322088180,1322624760,1,2011,11,47,58
1323286680,1323740280,1,2011,12,49,63
1249256220,0,1,2009,8,31,56
1256868720,0,1,2009,10,44,197
1258076460,0,1,2009,11,46,149
1260055020,0,1,2009,12,49,167
1261091760,0,1,2009,12,51,138
1262560920,0,1,2010,1,53,37
1263495120,0,1,2010,1,2,201
1264042260,0,1,2010,1,3,146
1265412900,0,1,2010,2,5,180
1265765220,0,1,2010,2,6,156
1269376500,0,1,2010,3,12,187
1269999660,0,1,2010,3,13,66
1276893240,0,1,2010,6,24,143
1278360540,0,1,2010,7,27,129
1278884400,0,1,2010,7,27,129
1279225740,0,1,2010,7,28,113
1280270700,0,1,2010,7,30,105
1282437660,0,1,2010,8,33,124
1284517320,0,1,2010,9,37,98
1285285260,0,1,2010,9,38,136
1286560560,0,1,2010,10,40,105
1288643400,0,1,2010,11,44,111
1289594700,0,1,2010,11,45,84
1292617560,0,1,2010,12,50,97
1296260940,0,1,2011,1,4,121
1297644000,0,1,2011,2,6,106
1298577540,0,1,2011,2,8,96
1300047060,0,1,2011,3,10,79
1301092740,0,1,2011,3,12,86
1301608140,0,1,2011,3,13,51
1302295860,0,1,2011,4,14,98
1302833100,0,1,2011,4,15,120
1304800440,0,1,2011,5,18,103
1307399160,0,1,2011,6,23,87
1310433960,0,1,2011,7,28,95
1312056300,0,1,2011,7,30,92
1312492140,0,1,2011,8,31,76
1313356020,0,1,2011,8,32,76
1321472880,0,1,2011,11,46,47
1322962620,0,1,2011,12,48,41
1324255260,0,1,2011,12,50,61
1264042260,1264470300,1,2010,1,3,146
1265412900,1265667120,1,2010,2,5,180
1265765220,1267587300,1,2010,2,6,156
1265765220,1268080080,1,2010,2,6,156
1269376500,1269893280,1,2010,3,12,187
1269999660,1275548400,1,2010,3,13,66
1269999660,1275783180,1,2010,3,13,66
1276893240,1277257200,1,2010,6,24,143
1278360540,1278616320,1,2010,7,27,129
1279225740,1280095200,1,2010,7,28,113
1280270700,1280872140,1,2010,7,30,105
1284517320,1285034940,1,2010,9,37,98
1285285260,1285616160,1,2010,9,38,136
1286560560,1287786240,1,2010,10,40,105
1288643400,1288910460,1,2010,11,44,111
1289594700,1292290260,1,2010,11,45,84
1297644000,1298500740,1,2011,2,6,106
1298577540,1299789180,1,2011,2,8,96
1300047060,1300923240,1,2011,3,10,79
1301092740,1301270100,1,2011,3,12,86
1301608140,1302128820,1,2011,3,13,51
1302295860,1302384780,1,2011,4,14,98
1302833100,1303783860,1,2011,4,15,120
1304800440,1306962240,1,2011,5,18,103
1310433960,1311287880,1,2011,7,28,95
1312056300,1312330200,1,2011,7,30,92
1312492140,1312938780,1,2011,8,31,76
1321472880,1322611200,1,2011,11,46,47
1322962620,1323735000,1,2011,12,48,41
1324255260,1325286900,1,2011,12,50,61
1249256220,0,8,2009,8,31,56
1252616880,0,8,2009,9,37,181
1255055340,0,8,2009,10,41,197
1255819680,0,8,2009,10,42,170
1257881160,0,8,2009,11,46,149
1260054960,0,8,2009,12,49,167
1261527720,0,8,2009,12,52,81
1265153400,0,8,2010,2,5,180
1266968700,0,8,2010,2,8,174
1269291960,0,8,2010,3,12,187
1271196300,0,8,2010,4,15,154
1273787520,0,8,2010,5,19,124
1277230440,0,8,2010,6,25,146
1278468120,0,8,2010,7,27,129
1279673220,0,8,2010,7,29,160
1280014860,0,8,2010,7,29,160
1280790180,0,8,2010,8,31,147
1281551220,0,8,2010,8,32,87
1283033040,0,8,2010,8,34,92
1287255900,0,8,2010,10,41,76
1288307340,0,8,2010,10,43,81
1289436360,0,8,2010,11,45,84
1292546040,0,8,2010,12,50,97
1294703940,0,8,2011,1,2,141
1297301040,0,8,2011,2,6,106
1299538080,0,8,2011,3,10,79
1300927500,0,8,2011,3,12,86
1302038640,0,8,2011,4,14,98
1302822900,0,8,2011,4,15,120
1304812260,0,8,2011,5,18,103
1307397000,0,8,2011,6,23,87
1309041900,0,8,2011,6,25,93
1309654320,0,8,2011,7,26,20
1313537400,0,8,2011,8,33,89
1314488220,0,8,2011,8,34,64
1316898780,0,8,2011,9,38,81
1318105500,0,8,2011,10,40,43
1319486940,0,8,2011,10,43,55
1249256220,1251328260,8,2009,8,31,56
1252616880,1253232360,8,2009,9,37,181
1252616880,1253487780,8,2009,9,37,181
1252616880,1254635460,8,2009,9,37,181
1252616880,1254780360,8,2009,9,37,181
1255055340,1255202460,8,2009,10,41,197
1255055340,1255456920,8,2009,10,41,197
1255055340,1255543320,8,2009,10,41,197
1255819680,1257638700,8,2009,10,42,170
1257881160,1259359740,8,2009,11,46,149
1260054960,1260578340,8,2009,12,49,167
1261527720,1261871460,8,2009,12,52,81
1265153400,1266892680,8,2010,2,5,180
1266968700,1268953980,8,2010,2,8,174
1271196300,1273024620,8,2010,4,15,154
1273787520,1276974540,8,2010,5,19,124
1277230440,1277336040,8,2010,6,25,146
1278468120,1279577760,8,2010,7,27,129
1280014860,1280610360,8,2010,7,29,160
1280790180,1280875680,8,2010,8,31,147
1281551220,1282695720,8,2010,8,32,87
1283033040,1285461240,8,2010,8,34,92
1287255900,1288203540,8,2010,10,41,76
1288307340,1288742880,8,2010,10,43,81
1289436360,1292440680,8,2010,11,45,84
1292546040,1293591300,8,2010,12,50,97
1294703940,1296685860,8,2011,1,2,141
1297301040,1299367140,8,2011,2,6,106
1299538080,1300220400,8,2011,3,10,79
1300927500,1301357280,8,2011,3,12,86
1300927500,1301596440,8,2011,3,12,86
1300927500,1301954580,8,2011,3,12,86
1302038640,1302196200,8,2011,4,14,98
1302822900,1303172340,8,2011,4,15,120
1307397000,1308936960,8,2011,6,23,87
1307397000,1309022400,8,2011,6,23,87
1309041900,1309127400,8,2011,6,25,93
1309654320,1312840020,8,2011,7,26,20
1313537400,1313703060,8,2011,8,33,89
1316898780,1317256800,8,2011,9,38,81
1319486940,1321320180,8,2011,10,43,55
1321404240,1323205800,8,2011,11,46,47
1323561300,1324597140,8,2011,12,49,63
1249410960,0,7,2009,8,32,166
1250542860,0,7,2009,8,34,230
1254186060,0,7,2009,9,40,107
1256170740,0,7,2009,10,43,272
1256854200,0,7,2009,10,44,197
1257452820,0,7,2009,11,45,186
1260914940,0,7,2009,12,51,138
1263072780,0,7,2010,1,1,187
1265490540,0,7,2010,2,5,180
1267915320,0,7,2010,3,9,191
1270608180,0,7,2010,4,14,157
1274836320,0,7,2010,5,21,137
1275162540,0,7,2010,5,21,137
1275604440,0,7,2010,6,22,78
1279328460,0,7,2010,7,28,113
1281216240,0,7,2010,8,31,147
1283035620,0,7,2010,8,34,92
1285801020,0,7,2010,9,39,55
1289874060,0,7,2010,11,46,86
1294179720,0,7,2011,1,1,153
1295395920,0,7,2011,1,3,100
1300153620,0,7,2011,3,11,122
1301529720,0,7,2011,3,13,51
1302661200,0,7,2011,4,15,120
1310860080,0,7,2011,7,28,95
1314050460,0,7,2011,8,34,64
1315685700,0,7,2011,9,36,57
1317347580,0,7,2011,9,39,51
1321641120,0,7,2011,11,46,47
1322270820,0,7,2011,11,47,58
1324581480,0,7,2011,12,51,27
1249410960,1250109000,7,2009,8,32,166
1249410960,1250194320,7,2009,8,32,166
1250542860,1252972980,7,2009,8,34,230
1250542860,1253645640,7,2009,8,34,230
1254186060,1255827240,7,2009,9,40,107
1254186060,1255981320,7,2009,9,40,107
1256170740,1256429580,7,2009,10,43,272
1256170740,1256666700,7,2009,10,43,272
1256170740,1256752380,7,2009,10,43,272
1256854200,1256942280,7,2009,10,44,197
1256854200,1257211380,7,2009,10,44,197
1257452820,1259785200,7,2009,11,45,186
1263072780,1264882440,7,2010,1,1,187
1265490540,1266969960,7,2010,2,5,180
1267915320,1269131760,7,2010,3,9,191
1270608180,1272238140,7,2010,4,14,157
1275162540,1275523020,7,2010,5,21,137
1279328460,1280516340,7,2010,7,28,113
1281216240,1282166700,7,2010,8,31,147
1285801020,1288900860,7,2010,9,39,55
1289874060,1291067820,7,2010,11,46,86
1294179720,1294275480,7,2011,1,1,153
1300153620,1301361960,7,2011,3,11,122
1301529720,1302031800,7,2011,3,13,51
1301529720,1302230760,7,2011,3,13,51
1301529720,1302374880,7,2011,3,13,51
1302661200,1308170700,7,2011,4,15,120
1302661200,1310673600,7,2011,4,15,120
1310860080,1311638520,7,2011,7,28,95
1315685700,1316894760,7,2011,9,36,57
1321641120,1321752300,7,2011,11,46,47
1322270820,1322867580,7,2011,11,47,58
1249415280,0,1,2009,8,32,166
1251505260,0,1,2009,8,35,234
1253226000,0,1,2009,9,38,177
1254251640,0,1,2009,9,40,107
1256336160,0,1,2009,10,43,272
1257210420,0,1,2009,11,45,186
1249415280,1250627040,1,2009,8,32,166
1249415280,1250712120,1,2009,8,32,166
1251505260,1252716960,1,2009,8,35,234
1253226000,1253571840,1,2009,9,38,177
1254251640,1255727760,1,2009,9,40,107
1256336160,1256839140,1,2009,10,43,272
1257210420,1257888600,1,2009,11,45,186
1249415280,0,7,2009,8,32,166
1250896620,0,7,2009,8,34,230
1251576000,0,7,2009,8,35,234
1253153400,0,7,2009,9,38,177
1256514060,0,7,2009,10,43,272
1259800500,0,7,2009,12,49,167
1265157240,0,7,2010,2,5,180
1267314120,0,7,2010,2,8,174
1267643700,0,7,2010,3,9,191
1269552180,0,7,2010,3,12,187
1270320720,0,7,2010,4,13,67
1272416220,0,7,2010,4,17,110
1274218140,0,7,2010,5,20,149
1274902620,0,7,2010,5,21,137
1276129140,0,7,2010,6,23,141
1277328960,0,7,2010,6,25,146
1279571640,0,7,2010,7,29,160
1280881860,0,7,2010,8,31,147
1284427140,0,7,2010,9,37,98
1286395920,0,7,2010,10,40,105
1291941420,0,7,2010,12,49,105
1292714760,0,7,2010,12,50,97
1294518060,0,7,2011,1,1,153
1299273240,0,7,2011,3,9,95
1299867420,0,7,2011,3,10,79
1300580700,0,7,2011,3,11,122
1301448060,0,7,2011,3,13,51
1249415280,1250626860,7,2009,8,32,166
1249415280,1250703180,7,2009,8,32,166
1250896620,1251328260,7,2009,8,34,230
1250896620,1251482040,7,2009,8,34,230
1250896620,1251568200,7,2009,8,34,230
1251576000,1252962300,7,2009,8,35,234
1253153400,1255052940,7,2009,9,38,177
1253153400,1255292820,7,2009,9,38,177
1253153400,1255372680,7,2009,9,38,177
1256514060,1257821640,7,2009,10,43,272
1256514060,1258089540,7,2009,10,43,272
1256514060,1258146240,7,2009,10,43,272
1269552180,1269996360,7,2010,3,12,187
1274902620,1275687540,7,2010,5,21,137
1280881860,1282693020,7,2010,8,31,147
1286395920,1291583160,7,2010,10,40,105
1291941420,1292019180,7,2010,12,49,105
1292714760,1293764880,7,2010,12,50,97
1294518060,1297644780,7,2011,1,1,153
1294518060,1297881900,7,2011,1,1,153
1294518060,1298175180,7,2011,1,1,153
1294518060,1298411100,7,2011,1,1,153
1298593260,1298594400,7,2011,2,8,96
1299273240,1299788040,7,2011,3,9,95
1300580700,1301183640,7,2011,3,11,122
1249415280,0,8,2009,8,32,166
1250736600,0,8,2009,8,34,230
1253300280,0,8,2009,9,38,177
1255898760,0,8,2009,10,42,170
1258512840,0,8,2009,11,47,212
1259795940,0,8,2009,12,49,167
1260412680,0,8,2009,12,50,148
1263589560,0,8,2010,1,2,201
1264902000,0,8,2010,1,4,173
1265669940,0,8,2010,2,6,156
1266451320,0,8,2010,2,7,137
1269121020,0,8,2010,3,11,131
1272589080,0,8,2010,4,17,110
1276646880,0,8,2010,6,24,143
1278966240,0,8,2010,7,28,113
1280184600,0,8,2010,7,30,105
1282425660,0,8,2010,8,33,124
1249415280,1250627100,8,2009,8,32,166
1249415280,1250709480,8,2009,8,32,166
1250736600,1251580980,8,2009,8,34,230
1250736600,1252519860,8,2009,8,34,230
1250736600,1252605660,8,2009,8,34,230
1253300280,1255388460,8,2009,9,38,177
1253300280,1255461240,8,2009,9,38,177
1255898760,1257821640,8,2009,10,42,170
1255898760,1258089480,8,2009,10,42,170
1255898760,1258242960,8,2009,10,42,170
1258512840,1258849380,8,2009,11,47,212
1258512840,1259172600,8,2009,11,47,212
1263589560,1264883760,8,2010,1,2,201
1266451320,1267735740,8,2010,2,7,137
1269121020,1270850700,8,2010,3,11,131
1272589080,1275176700,8,2010,4,17,110
1278966240,1279586100,8,2010,7,28,113
1280184600,1282011900,8,2010,7,30,105
1249418100,0,7,2009,8,32,166
1251576420,0,7,2009,8,35,234
1253832960,0,7,2009,9,39,287
1256248800,0,7,2009,10,43,272
1257462180,0,7,2009,11,45,186
1259780520,0,7,2009,12,49,167
1260833700,0,7,2009,12,51,138
1261867080,0,7,2009,12,52,81
1263257940,0,7,2010,1,2,201
1265164680,0,7,2010,2,5,180
1268251260,0,7,2010,3,10,130
1270594860,0,7,2010,4,14,157
1272756660,0,7,2010,5,17,34
1273020000,0,7,2010,5,18,139
1274146860,0,7,2010,5,20,149
1274652480,0,7,2010,5,20,149
1275180600,0,7,2010,5,21,137
1276213080,0,7,2010,6,23,141
1277944020,0,7,2010,6,26,55
1279926720,0,7,2010,7,29,160
1280010960,0,7,2010,7,29,160
1281993300,0,7,2010,8,33,124
1282702920,0,7,2010,8,34,92
1284073560,0,7,2010,9,36,82
1285628400,0,7,2010,9,39,55
1287091680,0,7,2010,10,41,76
1289246880,0,7,2010,11,45,84
1289684280,0,7,2010,11,45,84
1249418100,1251481320,7,2009,8,32,166
1251576420,1253646000,7,2009,8,35,234
1251576420,1253734920,7,2009,8,35,234
1253832960,1254785640,7,2009,9,39,287
1253832960,1254954780,7,2009,9,39,287
1253832960,1255027020,7,2009,9,39,287
1253832960,1255999380,7,2009,9,39,287
1253832960,1256164680,7,2009,9,39,287
1257462180,1259696280,7,2009,11,45,186
1257462180,1259778240,7,2009,11,45,186
1260833700,1261446540,7,2009,12,51,138
1261867080,1262134920,7,2009,12,52,81
1263257940,1263769740,7,2010,1,2,201
1263257940,1265148060,7,2010,1,2,201
1268251260,1270331940,7,2010,3,10,130
1270594860,1271809860,7,2010,4,14,157
1273020000,1273345320,7,2010,5,18,139
1274146860,1274230080,7,2010,5,20,149
1274652480,1274832600,7,2010,5,20,149
1275180600,1275249900,7,2010,5,21,137
1275180600,1275855120,7,2010,5,21,137
1275180600,1275943740,7,2010,5,21,137
1281993300,1282075440,7,2010,8,33,124
1282702920,1283122980,7,2010,8,34,92
1284073560,1284855120,7,2010,9,36,82
1285628400,1286917980,7,2010,9,39,55
1287091680,1288992000,7,2010,10,41,76
1289246880,1289346420,7,2010,11,45,84
1289684280,1292892360,7,2010,11,45,84
1249420200,0,7,2009,8,32,166
1250629260,0,7,2009,8,34,230
1252692660,0,7,2009,9,37,181
1253310960,0,7,2009,9,38,177
1254080280,0,7,2009,9,39,287
1256332140,0,7,2009,10,43,272
1256935680,0,7,2009,10,44,197
1257906240,0,7,2009,11,46,149
1259704860,0,7,2009,12,49,167
1264710780,0,7,2010,1,4,173
1266460380,0,7,2010,2,7,137
1268697900,0,7,2010,3,11,131
1270606140,0,7,2010,4,14,157
1272049560,0,7,2010,4,16,117
1273272120,0,7,2010,5,18,139
1274294700,0,7,2010,5,20,149
1278886080,0,7,2010,7,27,129
1279324860,0,7,2010,7,28,113
1280197380,0,7,2010,7,30,105
1284160800,0,7,2010,9,36,82
1285698780,0,7,2010,9,39,55
1289078880,0,7,2010,11,44,111
1290205260,0,7,2010,11,46,86
1291330500,0,7,2010,12,48,54
1292188620,0,7,2010,12,49,105
1292383140,0,7,2010,12,50,97
1293846060,0,7,2010,12,52,60
1294258740,0,7,2011,1,1,153
1295819280,0,7,2011,1,3,100
1297029180,0,7,2011,2,5,69
1297197600,0,7,2011,2,6,106
1297450200,0,7,2011,2,6,106
1300145460,0,7,2011,3,11,122
1300744740,0,7,2011,3,12,86
1301604780,0,7,2011,3,13,51
1302047400,0,7,2011,4,14,98
1302722880,0,7,2011,4,15,120
1303759320,0,7,2011,4,17,70
1303937580,0,7,2011,4,17,70
1304556060,0,7,2011,5,18,103
1305238320,0,7,2011,5,19,72
1307583180,0,7,2011,6,23,87
1308095820,0,7,2011,6,24,76
1308705000,0,7,2011,6,25,93
1310521500,0,7,2011,7,28,95
1311204480,0,7,2011,7,29,70
1316305260,0,7,2011,9,37,55
1317687840,0,7,2011,10,40,43
1318191840,0,7,2011,10,40,43
1320174480,0,7,2011,11,44,42
1321306740,0,7,2011,11,46,47
1321397520,0,7,2011,11,46,47
1323299160,0,7,2011,12,49,63
1324938120,0,7,2011,12,52,29
1250629260,1252528140,7,2009,8,34,230
1250629260,1252603860,7,2009,8,34,230
1252692660,1252874820,7,2009,9,37,181
1253310960,1253392860,7,2009,9,38,177
1253310960,1253568060,7,2009,9,38,177
1254080280,1256256240,7,2009,9,39,287
1256332140,1256507760,7,2009,10,43,272
1256935680,1257467760,7,2009,10,44,197
1256935680,1257472800,7,2009,10,44,197
1257906240,1258857960,7,2009,11,46,149
1257906240,1259030400,7,2009,11,46,149
1264710780,1265501040,7,2010,1,4,173
1266460380,1268527680,7,2010,2,7,137
1270606140,1271810220,7,2010,4,14,157
1273272120,1274054400,7,2010,5,18,139
1274294700,1278617520,7,2010,5,20,149
1278886080,1279214160,7,2010,7,27,129
1279324860,1279664160,7,2010,7,28,113
1280197380,1283911200,7,2010,7,30,105
1284160800,1285637640,7,2010,9,36,82
1285698780,1288747440,7,2010,9,39,55
1290205260,1291329120,7,2010,11,46,86
1292188620,1292280900,7,2010,12,49,105
1292383140,1292979660,7,2010,12,50,97
1294258740,1294360500,7,2011,1,1,153
1297029180,1297128540,7,2011,2,5,69
1297197600,1297371900,7,2011,2,6,106
1297450200,1299715080,7,2011,2,6,106
1300145460,1300662540,7,2011,3,11,122
1300744740,1301180100,7,2011,3,12,86
1301604780,1301689560,7,2011,3,13,51
1302047400,1302647340,7,2011,4,14,98
1302722880,1303169580,7,2011,4,15,120
1303759320,1303850760,7,2011,4,17,70
1303937580,1304540160,7,2011,4,17,70
1304556060,1304797200,7,2011,5,18,103
1304556060,1304965380,7,2011,5,18,103
1304556060,1305055680,7,2011,5,18,103
1305238320,1306191240,7,2011,5,19,72
1305238320,1306349400,7,2011,5,19,72
1305238320,1306429320,7,2011,5,19,72
1307583180,1307917020,7,2011,6,23,87
1308095820,1308593160,7,2011,6,24,76
1308705000,1310511000,7,2011,6,25,93
1310521500,1310674080,7,2011,7,28,95
1311204480,1316214840,7,2011,7,29,70
1316305260,1317515100,7,2011,9,37,55
1317687840,1317863580,7,2011,10,40,43
1320174480,1320703440,7,2011,11,44,42
1321306740,1321384200,7,2011,11,46,47
1249435680,0,1,2009,8,32,166
1250104380,0,1,2009,8,33,146
1250823120,0,1,2009,8,34,230
1255045560,0,1,2009,10,41,197
1257196980,0,1,2009,11,45,186
1258497900,0,1,2009,11,47,212
1259441280,0,1,2009,11,48,131
1265386860,0,1,2010,2,5,180
1249435680,1249774020,1,2009,8,32,166
1250104380,1250530680,1,2009,8,33,146
1250104380,1250626140,1,2009,8,33,146
1250823120,1254948540,1,2009,8,34,230
1250823120,1255030140,1,2009,8,34,230
1255045560,1255732380,1,2009,10,41,197
1257196980,1257801600,1,2009,11,45,186
1257196980,1257895620,1,2009,11,45,186
1257196980,1258059060,1,2009,11,45,186
1258497900,1259104020,1,2009,11,47,212
1258497900,1259362920,1,2009,11,47,212
1258497900,1259435340,1,2009,11,47,212
1265386860,1286809140,1,2010,2,5,180
1249435680,0,8,2009,8,32,166
1250036100,0,8,2009,8,33,146
1250987700,0,8,2009,8,34,230
1253132340,0,8,2009,9,38,177
1253839200,0,8,2009,9,39,287
1256168880,0,8,2009,10,43,272
1258080720,0,8,2009,11,46,149
1249435680,1249774020,8,2009,8,32,166
1250036100,1250297040,8,2009,8,33,146
1250036100,1250359680,8,2009,8,33,146
1250987700,1252886160,8,2009,8,34,230
1250987700,1253052900,8,2009,8,34,230
1253132340,1253486460,8,2009,9,38,177
1253132340,1253663460,8,2009,9,38,177
1253132340,1253731800,8,2009,9,38,177
1253839200,1255484940,8,2009,9,39,287
1253839200,1255714740,8,2009,9,39,287
1253839200,1255804500,8,2009,9,39,287
1256168880,1257628020,8,2009,10,43,272
1256168880,1258051920,8,2009,10,43,272
1249435860,0,1,2009,8,32,166
1250382540,0,1,2009,8,33,146
1251662340,0,1,2009,8,35,234
1253315760,0,1,2009,9,38,177
1254354840,0,1,2009,9,40,107
1256257980,0,1,2009,10,43,272
1256836320,0,1,2009,10,44,197
1249435860,1249665300,1,2009,8,32,166
1249435860,1249960380,1,2009,8,32,166
1249435860,1250021700,1,2009,8,32,166
1251662340,1252976220,1,2009,8,35,234
1251662340,1252977060,1,2009,8,35,234
1253315760,1253834460,1,2009,9,38,177
1253315760,1253901720,1,2009,9,38,177
1254354840,1255572600,1,2009,9,40,107
1256836320,1257816180,1,2009,10,44,197
1249440540,0,1,2009,8,32,166
1250634180,0,1,2009,8,34,230
1252635960,0,1,2009,9,37,181
1253581620,0,1,2009,9,39,287
1255566540,0,1,2009,10,42,170
1258491060,0,1,2009,11,47,212
1259009340,0,1,2009,11,48,131
1265486280,0,1,2010,2,5,180
1266534420,0,1,2010,2,7,137
1269116820,0,1,2010,3,11,131
1271723340,0,1,2010,4,16,117
1273796640,0,1,2010,5,19,124
1275950220,0,1,2010,6,23,141
1249440540,1250129520,1,2009,8,32,166
1249440540,1250614140,1,2009,8,32,166
1250634180,1251241140,1,2009,8,34,230
1250634180,1252451940,1,2009,8,34,230
1252635960,1253302980,1,2009,9,37,181
1252635960,1253386320,1,2009,9,37,181
1253581620,1255488060,1,2009,9,39,287
1255566540,1257628080,1,2009,10,42,170
1258491060,1258767660,1,2009,11,47,212
1266534420,1267643580,1,2010,2,7,137
1271723340,1273773600,1,2010,4,16,117
1249440540,0,8,2009,8,32,166
1250795280,0,8,2009,8,34,230
1251571320,0,8,2009,8,35,234
1254784740,0,8,2009,10,41,197
1257393360,0,8,2009,11,45,186
1258240020,0,8,2009,11,46,149
1259778660,0,8,2009,12,49,167
1261435020,0,8,2009,12,52,81
1262641380,0,8,2010,1,1,187
1264648320,0,8,2010,1,4,173
1266967140,0,8,2010,2,8,174
1268688780,0,8,2010,3,11,131
1269724680,0,8,2010,3,12,187
1272144780,0,8,2010,4,16,117
1278544980,0,8,2010,7,27,129
1285270980,0,8,2010,9,38,136
1285894800,0,8,2010,9,39,55
1287874020,0,8,2010,10,42,86
1290042720,0,8,2010,11,46,86
1290904020,0,8,2010,11,47,67
1293506040,0,8,2010,12,52,60
1294696320,0,8,2011,1,2,141
1297553820,0,8,2011,2,6,106
1300133100,0,8,2011,3,11,122
1302117900,0,8,2011,4,14,98
1304798460,0,8,2011,5,18,103
1310076300,0,8,2011,7,27,80
1312488300,0,8,2011,8,31,76
1316719980,0,8,2011,9,38,81
1319675040,0,8,2011,10,43,55
1322001240,0,8,2011,11,47,58
1249440540,1250129640,8,2009,8,32,166
1250795280,1251325080,8,2009,8,34,230
1251571320,1253238660,8,2009,8,35,234
1251571320,1253379780,8,2009,8,35,234
1254784740,1257212940,8,2009,10,41,197
1254784740,1257219780,8,2009,10,41,197
1257393360,1257634080,8,2009,11,45,186
1257393360,1257888540,8,2009,11,45,186
1258240020,1259723640,8,2009,11,46,149
1259778660,1260053040,8,2009,12,49,167
1261435020,1261598280,8,2009,12,52,81
1285894800,1287620220,8,2010,9,39,55
1287874020,1289681400,8,2010,10,42,86
1290042720,1290284700,8,2010,11,46,86
1290042720,1290634500,8,2010,11,46,86
1290904020,1292462760,8,2010,11,47,67
1290904020,1292888460,8,2010,11,47,67
1294696320,1294713780,8,2011,1,2,141
1297553820,1297738860,8,2011,2,6,106
1298512020,1298942520,8,2011,2,8,96
1300133100,1300240500,8,2011,3,11,122
1302117900,1303932300,8,2011,4,14,98
1304798460,1307404080,8,2011,5,18,103
1310076300,1311800940,8,2011,7,27,80
1312488300,1312838820,8,2011,8,31,76
1319675040,1320189900,8,2011,10,43,55
1249499700,0,8,2009,8,32,166
1250792460,0,8,2009,8,34,230
1252781940,0,8,2009,9,37,181
1253838660,0,8,2009,9,39,287
1255567500,0,8,2009,10,42,170
1256253540,0,8,2009,10,43,272
1258936920,0,8,2009,11,47,212
1259369280,0,8,2009,11,48,131
1259885700,0,8,2009,12,49,167
1261532220,0,8,2009,12,52,81
1264211160,0,8,2010,1,3,146
1266437280,0,8,2010,2,7,137
1266962520,0,8,2010,2,8,174
1267840740,0,8,2010,3,9,191
1278202380,0,8,2010,7,26,51
1279305720,0,8,2010,7,28,113
1279994040,0,8,2010,7,29,160
1281053760,0,8,2010,8,31,147
1284324780,0,8,2010,9,36,82
1286574900,0,8,2010,10,40,105
1289357460,0,8,2010,11,45,84
1290291840,0,8,2010,11,46,86
1292114940,0,8,2010,12,49,105
1293076620,0,8,2010,12,51,83
1293658140,0,8,2010,12,52,60
1295122620,0,8,2011,1,2,141
1296004740,0,8,2011,1,4,121
1297990920,0,8,2011,2,7,104
1299455100,0,8,2011,3,9,95
1302117960,0,8,2011,4,14,98
1304019420,0,8,2011,4,17,70
1306105980,0,8,2011,5,20,87
1310698740,0,8,2011,7,28,95
1312576920,0,8,2011,8,31,76
1314388620,0,8,2011,8,34,64
1315427760,0,8,2011,9,36,57
1316898600,0,8,2011,9,38,81
1318469100,0,8,2011,10,41,45
1319151660,0,8,2011,10,42,56
1321831260,0,8,2011,11,46,47
1322782800,0,8,2011,12,48,41
1249499700,1250713020,8,2009,8,32,166
1249499700,1250721420,8,2009,8,32,166
1250792460,1251161580,8,2009,8,34,230
1252781940,1253059860,8,2009,9,37,181
1253838660,1254860160,8,2009,9,39,287
1253838660,1255129440,8,2009,9,39,287
1255567500,1256092200,8,2009,10,42,170
1256253540,1258687140,8,2009,10,43,272
1256253540,1258767600,8,2009,10,43,272
1256253540,1258833540,8,2009,10,43,272
1258936920,1259198400,8,2009,11,47,212
1259369280,1259604780,8,2009,11,48,131
1259885700,1260661740,8,2009,12,49,167
1266437280,1266702300,8,2010,2,7,137
1266437280,1266881940,8,2010,2,7,137
1266437280,1266958020,8,2010,2,7,137
1266962520,1266979080,8,2010,2,8,174
1267840740,1278030060,8,2010,3,9,191
1278202380,1279073820,8,2010,7,26,51
1279305720,1279581660,8,2010,7,28,113
1279994040,1280706540,8,2010,7,29,160
1281053760,1282858200,8,2010,8,31,147
1284324780,1284679680,8,2010,9,36,82
1286574900,1288384860,8,2010,10,40,105
1289357460,1289692740,8,2010,11,45,84
1292114940,1292805180,8,2010,12,49,105
1293076620,1293155640,8,2010,12,51,83
1295122620,1295737920,8,2011,1,2,141
1296004740,1297968240,8,2011,1,4,121
1299455100,1301267460,8,2011,3,9,95
1302117960,1303164060,8,2011,4,14,98
1302117960,1303179480,8,2011,4,14,98
1304019420,1305830160,8,2011,4,17,70
1306105980,1310586780,8,2011,5,20,87
1310698740,1312334400,8,2011,7,28,95
1312576920,1314300900,8,2011,8,31,76
1314388620,1315334700,8,2011,8,34,64
1316898600,1318115220,8,2011,9,38,81
1318469100,1319147220,8,2011,10,41,45
1249503000,0,7,2009,8,32,166
1250732400,0,7,2009,8,34,230
1256676120,0,7,2009,10,44,197
